id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe
10988,38,7,2,3,1,1,1,1,7,3,20,23.0,972,0,0,1.4,92.13,-40.56,4.99,5212.41,0.0
10989,32,0,2,5,1,1,1,0,7,3,44,2.0,1009,0,0,1.4,94.85,-41.03,5.19,5426.76,0.0
10990,32,0,1,4,1,1,1,0,11,2,175,1.0,187,1,1,-0.1,94.81,-39.9,0.73,5293.19,1.0
10991,50,5,3,5,1,1,1,0,8,3,427,1.0,15,1,2,-2.9,88.14,-30.36,0.84,5116.8,1.0
10992,38,2,1,4,1,2,1,0,7,3,2003,2.0,930,6,2,1.4,96.73,-43.94,4.4,5249.25,0.0
10993,35,9,2,3,1,1,1,1,5,2,596,2.0,991,0,0,1.1,92.86,-34.72,4.77,5409.02,0.0
10994,33,9,2,5,1,1,1,0,6,0,4293,0.0,348,1,0,-2.9,95.8,-37.74,4.57,5291.58,0.0
10995,34,1,2,2,1,1,1,0,7,1,1103,1.0,830,3,0,1.4,93.21,-34.39,4.01,5157.29,1.0
10996,27,9,3,6,1,1,1,0,5,1,245,0.0,965,1,1,-1.8,96.7,-47.9,1.27,4859.44,0.0
10997,45,1,2,2,1,1,1,0,4,4,605,1.0,732,6,0,-1.8,89.91,-34.49,0.69,5047.31,0.0
10998,31,9,1,5,1,2,2,0,7,3,340,1.0,999,0,0,1.4,95.79,-43.51,4.89,5395.39,0.0
10999,29,2,2,5,1,1,1,1,5,3,158,1.0,32,6,1,1.1,94.58,-39.85,4.82,5177.56,0.0
11000,40,0,2,4,1,2,1,0,11,0,3850,0.0,645,4,0,-0.1,90.14,-47.64,1.27,5062.25,0.0
11001,37,7,1,4,1,2,1,0,5,1,3782,1.0,475,1,1,-1.8,88.05,-45.95,1.69,5086.01,0.0
11002,45,9,1,5,1,2,1,1,5,2,244,1.0,991,0,0,1.1,97.75,-35.19,4.93,5211.76,0.0
11003,29,7,2,4,1,1,1,0,4,4,3550,3.0,356,2,2,-1.8,94.1,-35.14,1.48,5284.81,0.0
11004,49,2,1,5,1,1,2,0,7,1,1568,2.0,177,1,0,1.4,96.05,-34.27,3.51,5170.29,0.0
11005,29,0,2,5,1,0,0,0,3,0,253,2.0,996,2,1,-1.8,95.42,-47.89,3.08,4867.91,0.0
11006,50,7,2,4,0,1,1,0,7,3,193,1.0,1040,0,0,1.4,97.01,-44.36,5.16,5139.22,0.0
11007,37,4,2,5,1,1,1,0,11,3,4406,1.0,557,0,0,-0.1,95.95,-45.73,2.6,5207.83,0.0
11008,30,0,2,5,1,1,1,0,8,3,4475,5.0,274,3,2,1.4,91.73,-27.27,3.44,5120.03,0.0
11009,52,1,2,4,1,1,1,1,5,4,148,1.0,1021,0,0,1.1,91.55,-37.34,4.92,5331.15,0.0
11010,34,0,1,2,1,1,1,0,4,0,29,5.0,964,0,0,-1.8,96.98,-45.31,1.36,4966.52,0.0
11011,29,0,1,4,1,2,1,1,5,0,114,1.0,1021,0,0,1.1,91.36,-34.83,4.83,4947.02,0.0
11012,29,2,1,5,1,1,1,1,6,2,3468,0.0,569,2,1,1.4,91.75,-42.87,1.24,5022.7,0.0
11013,30,7,2,4,1,1,1,0,11,3,61,1.0,984,0,0,-0.1,91.33,-42.92,3.92,5091.88,0.0
11014,49,4,2,5,0,2,1,0,11,1,3591,1.0,507,4,2,-0.1,98.24,-37.97,2.2,5376.05,1.0
11015,55,0,1,5,1,1,1,0,11,1,65,0.0,1014,0,0,-0.1,90.03,-43.26,3.98,5055.51,0.0
11016,33,0,2,5,1,2,1,0,5,4,739,1.0,955,0,0,-1.8,94.28,-48.23,1.36,5201.08,1.0
11017,49,7,2,5,1,2,2,1,6,2,530,2.0,1004,0,0,1.4,91.72,-42.13,4.75,5390.17,0.0
11018,29,0,1,5,1,2,1,1,6,0,2581,0.0,795,1,1,1.4,89.44,-29.65,4.86,4851.11,0.0
11019,56,5,2,3,1,1,2,1,5,0,574,0.0,977,0,0,1.1,96.9,-36.58,5.03,5388.25,0.0
11020,44,1,1,3,1,2,1,1,5,2,223,6.0,35,2,2,1.1,97.3,-31.64,2.26,4979.89,0.0
11021,45,1,2,0,1,1,1,1,5,2,92,1.0,969,0,0,1.1,91.73,-35.78,4.8,5325.96,0.0
11022,45,9,2,6,0,1,1,0,8,1,118,1.0,986,0,0,1.4,92.32,-35.91,4.81,5421.53,0.0
11023,40,3,2,2,1,1,1,1,5,3,1950,0.0,211,0,2,1.1,89.33,-40.72,4.39,5026.3,0.0
11024,33,9,2,5,1,1,1,1,6,1,180,2.0,965,0,0,1.4,93.8,-41.54,5.01,5395.39,0.0
11025,50,0,1,5,1,1,1,0,11,1,147,0.0,987,1,1,-0.1,90.87,-40.06,4.21,5419.21,0.0
11026,57,5,2,1,1,1,1,0,5,1,4410,0.0,331,1,1,-1.8,89.98,-42.06,0.96,5028.47,0.0
11027,50,1,2,1,1,1,1,0,5,3,1598,2.0,419,1,2,-1.8,92.75,-29.98,2.96,5113.47,0.0
11028,30,1,2,0,1,1,2,1,6,1,2617,2.0,523,0,2,1.4,92.48,-48.75,2.24,4833.71,0.0
11029,52,1,2,3,1,2,1,0,7,3,142,1.0,993,0,0,1.4,98.51,-41.5,5.19,5400.62,0.0
11030,38,0,1,3,1,2,1,0,5,3,244,0.0,3,3,2,-1.8,98.56,-40.88,0.71,4993.67,1.0
11031,37,4,3,5,1,1,1,0,11,0,137,2.0,1003,1,1,-0.1,89.84,-40.9,4.01,5050.31,0.0
11032,24,7,1,4,1,2,1,0,7,2,58,1.0,977,0,0,1.4,90.34,-41.07,4.98,5405.85,0.0
11033,23,9,1,3,1,2,1,0,5,0,2552,5.0,485,1,1,-1.8,95.84,-31.2,1.51,5255.36,0.0
11034,34,0,3,5,1,2,1,0,11,4,217,1.0,1029,0,0,-0.1,96.74,-43.55,3.92,5149.03,0.0
11035,30,1,2,0,1,1,1,0,11,3,377,4.0,991,0,0,-0.1,97.2,-43.05,3.87,5247.75,0.0
11036,19,8,1,0,1,2,1,0,4,1,82,2.0,959,0,0,-1.8,92.15,-34.66,0.67,5194.02,0.0
11037,38,9,1,3,1,2,1,0,5,0,2481,4.0,580,1,2,-1.8,92.29,-51.71,1.88,4782.65,0.0
11038,28,0,1,5,1,2,2,0,8,2,485,0.0,953,0,0,1.4,92.04,-34.65,5.09,4987.6,1.0
11039,35,7,2,4,1,2,2,1,6,3,580,1.0,1046,0,0,1.4,97.86,-41.42,5.04,5343.11,0.0
11040,39,1,2,1,0,2,1,0,4,4,1059,1.0,341,6,0,-1.8,94.37,-43.51,4.29,5024.06,0.0
11041,56,2,2,5,1,1,1,0,4,3,85,1.0,959,0,0,-1.8,97.17,-47.47,1.4,5007.31,0.0
11042,22,9,1,3,1,1,1,0,5,4,87,3.0,951,0,0,-1.8,96.98,-43.89,1.35,5221.47,0.0
11043,44,4,2,5,1,2,1,0,11,0,128,0.0,992,0,0,-0.1,92.82,-40.69,4.25,5330.89,0.0
11044,26,0,2,5,1,2,1,1,5,4,58,0.0,342,5,1,1.1,90.66,-35.29,2.39,4995.2,0.0
11045,28,9,1,5,1,2,2,0,8,2,43,1.0,975,0,0,1.4,96.15,-35.55,5.16,5280.38,0.0
11046,38,0,2,5,1,1,1,1,5,4,123,3.0,1025,0,0,1.1,97.84,-34.65,4.77,4947.02,0.0
11047,89,10,0,1,2,1,0,1,12,4,301,14.0,968,0,0,-1.8,95.12,-45.04,1.31,4890.03,1.0
11048,38,6,2,5,1,2,1,0,11,1,95,1.0,996,0,0,-0.1,97.02,-42.54,4.1,5434.8,0.0
11049,35,7,2,4,0,2,1,1,7,1,153,5.0,1022,0,0,1.4,95.79,-43.72,4.78,5458.13,0.0
11050,44,0,1,5,1,0,0,0,8,2,309,4.0,977,0,0,1.4,92.41,-35.48,5.08,5008.51,0.0
11051,32,7,1,4,1,1,1,1,5,4,3316,1.0,859,2,2,1.1,94.12,-36.16,1.95,5230.16,0.0
11052,34,0,2,4,1,2,1,0,5,4,151,0.0,1013,0,0,-1.8,96.6,-47.9,1.27,4864.54,0.0
11053,29,2,2,4,1,1,1,1,5,3,312,0.0,951,0,0,-1.8,92.05,-48.46,1.33,5180.68,0.0
11054,33,9,3,2,1,2,1,0,7,1,723,2.0,966,0,0,1.4,90.16,-41.76,4.77,5332.66,1.0
11055,45,1,3,4,0,2,2,0,7,3,941,1.0,502,4,2,1.4,90.4,-48.81,4.47,4951.23,0.0
11056,46,3,2,1,1,1,1,0,8,4,175,1.0,1018,0,0,1.4,92.78,-35.48,5.18,5311.74,0.0
11057,57,5,2,4,1,1,1,0,12,3,462,0.0,978,0,0,-3.0,88.26,-34.18,0.7,4852.7,1.0
11058,36,0,2,6,1,1,1,0,7,0,1977,2.0,270,1,2,1.4,98.91,-34.13,0.68,5059.14,0.0
11059,54,4,2,5,1,2,1,0,11,4,941,0.0,745,6,0,-0.1,95.56,-40.03,3.43,4997.61,0.0
11060,29,2,2,6,1,2,1,0,7,3,1319,1.0,1017,6,1,1.4,92.11,-37.29,5.04,5330.75,0.0
11061,37,2,0,2,1,2,2,1,8,4,764,23.0,386,5,1,1.4,91.94,-41.92,2.95,5330.91,1.0
11062,47,11,0,7,2,2,2,1,12,1,90,23.0,992,0,0,1.4,89.61,-36.64,5.13,5196.73,1.0
11063,41,1,3,3,1,2,1,1,5,2,19,10.0,950,0,0,1.1,90.79,-37.01,5.01,5118.32,0.0
11064,46,0,2,5,1,1,2,0,8,0,479,1.0,956,0,0,1.4,89.33,-36.78,4.97,5066.02,0.0
11065,43,1,3,1,1,2,1,1,6,1,1843,7.0,521,6,0,1.4,97.27,-40.46,2.28,5029.53,0.0
11066,36,1,2,1,1,2,1,0,5,2,161,3.0,968,0,0,-1.8,88.61,-47.53,1.31,5241.87,0.0
11067,35,1,2,2,1,2,1,0,5,4,816,1.0,1038,1,1,-1.8,95.86,-45.92,1.25,5175.58,1.0
11068,52,1,2,1,1,2,1,0,8,3,111,2.0,1013,0,0,1.4,97.83,-37.43,4.77,5081.71,0.0
11069,49,0,3,5,1,2,1,1,5,2,3800,0.0,327,5,2,-1.8,91.92,-29.67,4.06,5013.6,0.0
11070,31,10,2,5,1,2,1,0,6,0,4546,2.0,406,3,0,-2.9,92.18,-43.37,1.34,5056.02,1.0
11071,24,8,1,4,1,2,1,0,8,4,2354,1.0,984,3,1,-2.9,90.7,-34.36,4.56,5067.93,1.0
11072,53,6,1,5,0,1,1,1,5,2,349,0.0,1038,0,0,1.1,90.61,-36.8,4.76,5393.44,0.0
11073,35,1,2,3,1,2,1,0,5,2,209,2.0,951,0,0,-1.8,93.17,-48.41,1.26,5216.37,0.0
11074,42,4,2,5,0,2,1,1,6,4,15,4.0,965,0,0,1.4,89.83,-40.12,4.89,5107.85,0.0
11075,24,10,1,6,1,2,1,0,4,2,97,1.0,1040,0,0,-1.8,92.14,-48.32,1.46,5267.37,0.0
11076,41,4,2,5,1,2,1,0,4,4,212,1.0,963,0,0,-1.8,90.93,-47.66,1.44,4900.23,0.0
11077,29,0,1,4,1,1,1,0,5,2,4435,0.0,623,2,2,-1.8,87.71,-49.31,2.31,5437.6,0.0
11078,67,5,2,5,1,1,1,0,3,1,714,2.0,5,1,2,-1.8,90.75,-36.4,0.65,4993.67,1.0
11079,29,9,1,4,1,2,1,0,8,1,3180,13.0,40,0,2,1.4,91.0,-50.53,0.68,5300.62,0.0
11080,33,1,2,3,1,1,2,1,7,4,495,2.0,1005,0,0,1.4,92.79,-41.12,4.96,5060.8,0.0
11081,44,2,2,1,0,1,1,0,5,0,426,4.0,323,5,0,-1.8,97.75,-43.85,3.07,5214.23,0.0
11082,45,0,3,5,1,1,2,0,7,0,4542,5.0,862,6,2,1.4,88.97,-27.5,1.59,5050.05,0.0
11083,42,7,2,4,1,1,1,0,5,2,943,0.0,1018,0,0,-1.8,90.84,-45.87,1.35,4925.73,0.0
11084,40,1,2,3,0,1,1,1,5,4,4350,1.0,666,4,0,1.1,91.18,-46.44,4.8,4990.0,0.0
11085,61,2,2,4,2,2,0,1,5,4,846,23.0,611,0,2,-0.1,97.22,-42.16,4.16,5135.95,1.0
11086,23,7,1,6,1,2,1,1,5,0,2659,1.0,807,2,1,1.1,89.0,-28.21,1.19,4876.42,0.0
11087,48,7,2,4,0,2,1,1,6,0,260,3.0,945,0,0,1.4,90.7,-29.77,3.12,4924.85,0.0
11088,58,0,2,2,0,2,1,1,5,1,3874,3.0,820,4,2,1.1,93.4,-35.5,4.81,5277.61,0.0
11089,29,9,1,6,1,1,1,1,7,2,289,1.0,989,0,0,1.4,90.34,-44.02,4.74,5092.16,0.0
11090,61,5,0,4,1,0,2,1,10,0,1806,13.0,916,1,2,1.4,95.63,-36.07,4.4,4814.93,0.0
11091,35,9,3,3,2,0,2,0,3,0,4783,16.0,821,2,1,1.1,98.95,-30.07,3.54,5273.41,0.0
11092,31,7,1,4,1,1,1,0,11,1,1142,1.0,934,0,1,-0.1,96.85,-44.62,3.83,5226.22,0.0
11093,31,6,2,5,1,2,1,0,7,1,236,2.0,1012,0,0,1.4,96.07,-44.1,5.08,5003.29,0.0
11094,45,1,2,2,0,2,1,0,8,1,411,3.0,1042,0,0,1.4,92.6,-35.48,5.04,5405.85,0.0
11095,43,1,3,3,1,1,1,1,5,0,161,0.0,957,0,0,1.1,94.55,-35.45,4.73,5227.33,0.0
11096,36,7,2,4,1,1,2,0,7,0,251,5.0,958,0,0,1.4,89.87,-44.19,4.76,5238.55,0.0
11097,40,7,3,4,0,2,1,1,5,0,50,1.0,983,0,0,1.1,93.14,-34.79,4.9,5014.5,0.0
11098,36,1,2,2,1,2,1,1,5,1,1178,2.0,894,2,0,1.1,91.73,-46.33,1.97,4894.84,0.0
11099,31,1,2,2,0,2,1,1,6,3,37,1.0,995,0,0,1.4,95.22,-42.38,4.71,5050.34,0.0
11100,28,1,2,3,1,1,1,0,7,0,4742,2.0,769,2,2,1.4,88.93,-35.97,3.05,5125.56,0.0
11101,24,10,1,4,1,2,1,0,5,0,731,1.0,13,2,1,-1.8,98.19,-39.92,0.72,4798.33,1.0
11102,47,1,2,3,0,1,1,1,5,1,116,0.0,1006,0,0,1.1,98.31,-35.16,4.7,5367.49,0.0
11103,36,0,3,5,0,2,1,0,5,0,232,0.0,964,0,0,-1.8,91.03,-46.24,1.27,4992.01,0.0
11104,38,4,2,5,1,1,1,0,9,2,150,2.0,984,1,1,-1.1,96.55,-38.36,0.87,5028.12,0.0
11105,29,0,1,5,1,2,1,1,11,4,36,1.0,978,0,0,-0.1,96.08,-40.86,4.2,5149.03,0.0
11106,33,1,1,0,1,1,1,1,6,2,120,3.0,1014,0,0,1.4,90.49,-41.96,4.96,5113.08,0.0
11107,33,9,2,6,1,2,1,1,5,2,312,1.0,963,0,0,1.1,89.85,-37.09,5.0,5180.61,0.0
11108,32,4,1,5,1,1,1,0,7,3,247,1.0,993,0,0,1.4,91.57,-42.61,5.19,5405.85,0.0
11109,57,9,2,1,1,1,1,1,6,0,309,1.0,1002,0,0,1.4,99.09,-43.09,5.15,5154.9,0.0
11110,36,0,3,4,1,2,1,0,7,4,2818,2.0,729,4,2,1.4,90.96,-41.62,3.56,4889.49,0.0
11111,30,0,2,5,1,1,1,0,4,1,486,1.0,35,6,0,-1.8,97.16,-26.59,3.47,5375.58,1.0
11112,37,1,2,3,1,1,1,0,11,2,3266,1.0,565,6,0,-0.1,94.56,-38.39,4.57,5226.69,0.0
11113,47,2,2,5,1,1,1,0,4,3,26,1.0,1041,2,1,-1.8,92.05,-48.7,1.3,5348.95,0.0
11114,50,9,2,6,1,1,1,0,8,1,4117,0.0,119,6,0,1.4,98.82,-41.17,3.29,5257.98,0.0
11115,46,1,2,2,0,2,2,0,8,3,4528,3.0,448,6,2,1.4,97.29,-41.57,3.7,5188.13,0.0
11116,35,9,2,6,0,1,1,1,5,1,3560,0.0,834,5,0,1.1,97.49,-49.53,2.99,4789.7,0.0
11117,47,1,2,2,0,1,1,0,8,2,147,0.0,995,0,0,1.4,89.33,-37.39,4.87,5081.71,0.0
11118,36,1,2,0,0,2,1,0,7,1,547,0.0,1028,0,0,1.4,97.76,-40.77,4.76,5364.03,0.0
11119,31,3,3,6,1,1,1,0,8,3,129,2.0,1029,0,0,1.4,91.66,-35.66,5.03,5437.22,0.0
11120,51,5,2,3,2,1,1,0,10,1,137,4.0,1000,0,0,-1.8,94.37,-44.98,1.34,5068.5,1.0
11121,42,9,2,6,1,2,1,1,5,2,739,2.0,1018,0,0,1.1,97.84,-35.85,4.74,5419.4,0.0
11122,40,9,1,4,1,1,1,1,5,0,227,0.0,962,0,0,1.1,97.84,-35.08,5.02,5035.26,0.0
11123,29,1,1,3,1,2,2,1,5,0,4722,3.0,469,6,2,1.1,98.46,-27.88,4.11,5206.9,0.0
11124,35,1,2,1,1,1,1,1,6,1,876,1.0,997,0,0,1.4,91.06,-41.92,4.86,5066.02,0.0
11125,63,3,2,1,1,2,1,1,8,0,229,1.0,5,2,1,-2.9,89.71,-31.87,0.88,4979.75,1.0
11126,32,9,2,6,1,1,1,1,5,3,542,1.0,962,0,0,1.1,89.48,-37.23,5.0,5284.43,0.0
11127,30,1,2,3,1,1,1,0,5,4,3995,1.0,33,6,0,-1.8,90.37,-46.38,4.4,5025.66,0.0
11128,28,0,1,5,1,2,1,0,8,3,175,2.0,979,0,0,1.4,95.59,-36.13,5.0,5118.3,0.0
11129,46,2,2,1,1,2,1,0,11,0,2344,1.0,708,1,1,-0.1,92.26,-38.06,2.83,5099.87,0.0
11130,33,9,2,4,1,1,2,1,6,0,58,9.0,998,0,0,1.4,92.29,-39.96,4.64,5086.94,0.0
11131,36,7,1,4,1,1,1,0,5,2,152,1.0,1034,0,0,-1.8,92.8,-47.44,1.32,5333.65,0.0
11132,23,9,3,6,1,1,1,0,4,4,118,0.0,197,1,1,-1.8,95.19,-45.6,4.07,5059.75,0.0
11133,37,2,0,1,0,0,0,0,12,4,51,23.0,1021,0,0,1.4,96.35,-42.65,4.99,5175.81,0.0
11134,42,4,2,5,1,2,1,1,5,2,260,6.0,946,5,2,1.1,94.05,-37.34,4.86,5085.82,0.0
11135,40,9,2,6,1,2,1,0,8,1,114,1.0,1016,0,0,1.4,89.79,-37.43,5.08,5395.39,0.0
11136,33,1,2,2,0,1,2,1,6,0,36,1.0,1041,0,0,1.4,96.73,-40.21,5.19,5029.43,0.0
11137,33,1,2,3,1,2,1,1,5,0,185,0.0,915,3,2,1.1,92.19,-34.51,1.81,4858.89,0.0
11138,50,0,0,5,1,2,1,0,8,3,90,0.0,1030,0,0,1.4,94.09,-37.47,4.92,5322.2,0.0
11139,30,7,2,4,1,1,1,1,5,3,166,1.0,998,0,0,1.1,94.74,-36.36,4.68,5056.03,0.0
11140,30,0,2,5,1,2,1,0,8,4,1544,1.0,381,6,2,1.4,91.02,-48.92,0.98,5038.92,0.0
11141,34,9,2,6,1,1,1,1,5,1,2329,0.0,296,3,2,1.1,98.43,-30.16,2.29,5112.08,0.0
11142,29,0,3,5,1,2,1,0,8,3,172,0.0,989,0,0,1.4,91.94,-36.64,4.97,5479.04,0.0
11143,57,1,2,3,1,2,2,0,8,3,140,3.0,988,0,0,1.4,98.02,-36.38,4.92,5196.73,0.0
11144,53,3,2,4,1,2,1,0,6,4,1920,5.0,268,6,2,-1.7,93.05,-29.26,3.09,5262.91,0.0
11145,27,1,2,3,1,2,1,1,5,1,3263,2.0,632,3,2,-1.8,94.87,-40.42,2.22,5143.18,0.0
11146,41,0,3,5,1,2,1,0,4,3,2603,1.0,505,0,0,-1.8,92.08,-34.49,3.87,5146.61,0.0
11147,48,0,2,4,1,1,2,1,5,2,5034,1.0,659,1,0,1.1,98.65,-44.12,3.42,5126.59,0.0
11148,44,1,2,2,1,2,1,0,4,3,793,1.0,345,2,2,-1.8,97.33,-34.59,4.6,4871.05,0.0
11149,28,9,2,5,1,2,1,0,5,3,44,2.0,983,0,0,-1.8,90.47,-44.25,1.29,5318.36,0.0
11150,42,4,1,5,1,1,1,0,10,0,2376,1.0,726,2,1,-3.4,92.26,-35.81,3.67,5051.52,1.0
11151,38,1,2,3,0,2,1,1,6,2,757,1.0,82,4,2,1.4,91.42,-36.25,3.84,4943.51,0.0
11152,30,0,1,4,1,1,1,0,7,4,142,2.0,972,0,0,1.4,95.42,-42.4,4.84,5034.66,0.0
11153,72,3,2,2,0,2,1,0,8,4,143,0.0,1047,0,0,-1.7,95.53,-36.46,0.91,4776.96,0.0
11154,30,1,2,2,0,2,1,1,5,2,2770,2.0,184,0,0,1.1,91.06,-47.92,2.09,5112.73,0.0
11155,52,2,3,0,1,2,1,1,5,1,150,6.0,798,2,0,1.1,93.65,-48.04,4.08,5236.18,0.0
11156,35,0,1,5,1,2,1,0,11,3,4138,1.0,805,3,2,-0.1,95.2,-39.45,1.44,5353.96,0.0
11157,36,11,1,1,0,1,1,1,5,4,115,3.0,1048,0,0,1.1,97.65,-35.63,4.69,5341.53,0.0
11158,46,9,2,5,1,2,1,0,8,4,113,2.0,957,0,0,1.4,94.28,-37.25,4.78,5484.27,0.0
11159,54,5,2,6,0,1,1,0,8,1,687,0.0,472,4,1,-2.9,92.7,-34.28,2.69,5056.28,0.0
11160,37,0,3,4,1,1,1,0,11,0,130,2.0,980,0,0,-3.4,93.66,-31.06,0.7,5042.58,0.0
11161,59,5,2,1,0,1,1,0,8,2,186,1.0,995,0,0,1.4,90.45,-37.65,4.83,4998.06,0.0
11162,48,1,2,0,0,2,1,1,5,3,474,1.0,972,0,0,1.1,94.46,-37.6,4.91,5237.71,0.0
11163,54,1,3,1,1,1,1,1,5,3,2060,2.0,670,0,1,1.1,94.57,-48.09,3.52,4859.18,0.0
11164,43,6,1,5,1,2,1,0,11,0,796,0.0,36,3,0,-0.1,93.04,-46.84,4.23,4811.42,0.0
11165,48,1,2,1,1,1,1,1,6,1,3773,4.0,71,3,0,1.4,96.32,-44.75,4.63,5058.51,0.0
11166,53,2,3,4,1,1,1,1,5,0,4980,1.0,625,0,1,1.1,94.02,-38.6,3.13,5285.62,0.0
11167,34,0,1,5,1,2,2,1,5,2,385,2.0,986,0,0,1.1,95.87,-37.38,5.08,5144.28,0.0
11168,38,9,2,5,1,2,1,0,7,2,4771,7.0,721,3,0,1.4,90.43,-41.73,2.83,4874.35,0.0
11169,50,1,2,3,0,1,1,0,8,1,728,1.0,192,0,1,1.4,98.19,-33.11,2.01,5119.45,0.0
11170,34,9,2,5,1,1,1,0,8,3,7,7.0,1037,0,0,1.4,89.33,-36.78,4.86,5154.9,0.0
11171,32,9,2,4,1,2,1,0,8,0,3302,3.0,257,2,1,1.4,95.26,-33.89,1.87,5120.13,0.0
11172,69,5,2,1,1,1,2,0,7,4,475,3.0,8,1,2,-1.7,94.59,-38.84,0.85,5096.42,1.0
11173,38,0,2,5,1,2,1,0,8,4,3572,1.0,841,5,1,1.4,94.95,-28.34,1.73,5310.94,0.0
11174,39,0,2,5,1,1,1,0,8,2,209,4.0,952,0,0,1.4,94.56,-35.08,4.8,5254.24,0.0
11175,46,1,3,1,0,2,1,1,7,4,2814,1.0,611,1,1,1.4,92.65,-36.73,1.09,5125.03,0.0
11176,34,0,2,6,1,2,1,0,11,1,209,2.0,980,0,0,-0.1,96.08,-42.33,4.05,5258.14,0.0
11177,23,4,1,5,1,1,1,0,7,3,2696,1.0,396,2,1,1.4,93.57,-37.34,3.4,4921.61,1.0
11178,32,7,2,3,1,1,1,0,7,1,492,0.0,985,0,0,1.4,91.28,-43.16,4.88,5207.18,0.0
11179,40,4,2,5,1,2,1,0,11,1,4940,1.0,386,3,1,-0.1,92.45,-41.0,3.55,5077.25,0.0
11180,43,0,2,2,1,2,2,1,6,2,4146,1.0,731,0,2,1.4,93.38,-33.99,4.18,4972.88,0.0
11181,43,6,2,5,1,2,1,0,11,4,927,3.0,1008,0,0,-0.1,88.91,-40.19,4.1,5071.1,0.0
11182,32,9,2,4,0,1,1,0,8,4,1959,1.0,713,4,0,1.4,91.66,-28.84,1.88,5239.82,0.0
11183,26,0,1,5,1,2,1,0,7,2,105,1.0,1048,0,0,1.4,96.82,-44.62,5.15,5431.99,0.0
11184,21,8,1,4,1,1,2,0,10,0,248,0.0,1039,0,0,-3.4,96.12,-25.98,0.76,5213.18,0.0
11185,31,9,1,5,1,1,1,1,7,3,1703,1.0,461,2,2,-1.7,92.52,-28.85,4.42,5346.05,1.0
11186,29,1,1,3,1,1,1,1,5,4,279,14.0,1036,0,0,1.1,92.02,-36.4,4.88,5107.94,0.0
11187,50,9,2,4,1,2,1,0,8,3,50,3.0,963,0,0,1.4,91.48,-35.23,4.93,5322.2,0.0
11188,27,1,2,4,1,2,2,0,5,1,138,1.0,955,1,1,-1.8,91.96,-45.36,1.31,5053.2,0.0
11189,29,1,1,4,1,1,1,0,3,3,253,0.0,998,0,0,-1.8,90.38,-33.12,0.62,4923.55,0.0
11190,34,0,2,5,1,2,2,0,11,2,140,0.0,950,0,0,-0.1,97.02,-41.79,4.31,5237.36,0.0
11191,41,1,1,3,0,1,1,0,5,3,176,3.0,976,0,0,-1.8,91.77,-47.07,1.33,4961.42,0.0
11192,27,9,2,3,1,2,2,0,7,4,942,1.0,951,0,0,1.4,94.19,-40.94,4.95,5442.45,0.0
11193,45,3,2,6,0,1,1,1,5,1,73,1.0,1046,0,0,1.1,96.43,-36.98,4.77,5377.87,0.0
11194,44,4,2,5,1,2,1,0,11,0,131,1.0,1011,1,1,-0.1,89.47,-41.11,4.14,4972.38,0.0
11195,32,7,1,5,1,1,1,1,7,1,4199,2.0,822,3,1,-2.9,98.53,-35.21,2.47,5068.72,0.0
11196,37,10,1,5,1,2,1,0,6,0,209,0.0,4,1,2,-2.9,91.47,-41.65,1.2,4837.61,1.0
11197,37,9,2,6,1,1,1,1,5,3,351,1.0,950,0,0,1.1,92.96,-36.4,5.02,5258.48,0.0
11198,30,2,1,5,1,2,1,0,4,3,689,1.0,966,0,0,-1.8,91.77,-46.91,1.32,4910.43,0.0
11199,26,9,1,3,1,1,2,0,5,0,1903,1.0,798,3,0,-1.8,93.58,-38.97,0.73,5290.0,1.0
11200,31,0,3,5,1,1,1,0,8,1,4147,2.0,359,6,0,1.4,91.37,-27.33,0.67,4918.06,0.0
11201,54,4,3,2,0,2,1,1,5,2,153,0.0,1007,0,0,1.1,93.14,-34.61,4.96,5263.67,0.0
11202,46,4,2,5,1,2,1,0,9,3,23,2.0,51,0,2,-1.1,94.0,-46.83,4.46,4870.05,0.0
11203,31,8,1,4,0,1,1,0,7,4,4950,1.0,920,6,0,1.4,94.83,-40.14,4.71,5037.44,0.0
11204,34,10,2,4,0,0,0,0,7,3,4110,0.0,1018,4,1,1.4,96.4,-45.65,1.53,5414.05,0.0
11205,72,5,2,1,1,2,1,0,5,3,344,0.0,2,2,2,-1.8,92.46,-39.76,0.65,4778.29,1.0
11206,28,0,1,4,1,1,1,1,6,2,3411,7.0,554,3,2,1.4,94.84,-47.71,3.09,5394.27,0.0
11207,41,0,2,4,1,2,1,0,8,0,219,0.0,990,0,0,1.4,93.53,-37.76,4.78,5431.99,0.0
11208,33,9,1,5,0,2,1,0,5,1,251,3.0,985,1,1,-1.8,95.77,-46.89,1.25,5308.16,0.0
11209,47,1,2,2,1,1,2,0,11,1,4200,1.0,287,3,1,-0.1,91.29,-33.16,0.94,5093.94,0.0
11210,45,1,2,1,1,1,1,0,5,2,106,1.0,11,1,2,-1.8,89.08,-44.99,1.34,4992.01,0.0
11211,40,0,2,4,0,1,1,1,5,0,373,0.0,994,0,0,1.1,90.61,-37.3,4.78,5403.83,0.0
